2	-51.19858369639232	-52.89198854416941	2.4912028312683105	15.830923080444336	-1.9957325458526611
3	-46.362146461159575	-50.71537451649946	2.594952344894409	15.00517749786377	-1.8888373374938965
4	-44.06496646251873	-49.05277250300428	2.702911853790283	14.508956909179688	-1.7811229228973389
5	-38.23338140049259	-46.88889428250194	2.7406890392303467	13.948819160461426	-1.6883420944213867
6	-38.544292806813104	-45.49812736988713	2.7291688919067383	13.45348072052002	-1.5802041292190552
7	-33.26000935931915	-43.74982479694885	2.6741745471954346	12.916519165039062	-1.4719209671020508
8	-32.739740222452575	-42.37356422513682	2.579768419265747	12.291634559631348	-1.3518154621124268
9	-29.708118830814023	-40.96629251465651	2.462958335876465	11.667893409729004	-1.2506744861602783
10	-27.889634717855458	-39.65862673497641	2.3430447578430176	11.067097663879395	-1.1563767194747925
11	-24.815643700810917	-38.309264640961366	2.226572275161743	10.535073280334473	-1.0670347213745117
12	-23.99948008213764	-37.116782594392724	2.120279550552368	10.025212287902832	-0.9850264191627502
13	-23.380093559478677	-36.060114207091644	2.0156407356262207	9.538362503051758	-0.9112179279327393
14	-20.789007105746677	-34.969320842709855	1.915630578994751	9.11180305480957	-0.8410435318946838
15	-20.697526791959824	-34.01786790599319	1.8226808309555054	8.705655097961426	-0.7815724015235901
16	-17.174633600989985	-32.965165761930486	1.7316755056381226	8.272199630737305	-0.721977949142456
17	-15.944943428729784	-31.963976212918677	1.6423288583755493	7.8686299324035645	-0.6669511198997498
18	-14.750762575232399	-31.007686566380553	1.5599256753921509	7.495371341705322	-0.6168878674507141
19	-15.753672884930676	-30.204843741041085	1.4863221645355225	7.170598983764648	-0.5743369460105896
20	-15.112023555552623	-29.45020273176666	1.419348955154419	6.8752899169921875	-0.5340335965156555
21	-16.307730082239832	-28.82437070083681	1.3594712018966675	6.602799415588379	-0.4991898238658905
22	-16.418112517692613	-28.260449874330256	1.3045485019683838	6.351210117340088	-0.4677327275276184
23	-15.657922577745486	-27.712513904913525	1.253841757774353	6.121934413909912	-0.4381040036678314
24	-16.9612554186399	-27.264544801318795	1.2082487344741821	5.911933898925781	-0.41154173016548157
25	-13.424474975306895	-26.71094200827832	1.1641637086868286	5.708416938781738	-0.3867219090461731
26	-14.390758584632124	-26.237088799676545	1.1232857704162598	5.520657539367676	-0.3636297583580017
27	-14.563021874875828	-25.804715950609854	1.0859594345092773	5.3470940589904785	-0.34251415729522705
28	-13.077551541513312	-25.350174364570695	1.0506373643875122	5.18133020401001	-0.32274651527404785
29	-13.402730028529424	-24.938193525396855	1.0180439949035645	5.028890609741211	-0.304659903049469
30	-16.861354548423733	-24.66896555949775	0.9879235029220581	4.8832831382751465	-0.2879544198513031
31	-15.010499357812268	-24.357402133636928	0.9595927596092224	4.747574329376221	-0.27275803685188293
32	-14.750929145675675	-24.057199852763134	0.9328131675720215	4.621028423309326	-0.25880318880081177
33	-15.697360232498871	-23.803871379421793	0.9076713919639587	4.500755786895752	-0.2462848573923111
34	-14.723573882680638	-23.536803805988228	0.8837586641311646	4.3869309425354	-0.23387587070465088
35	-14.740176214876023	-23.28547158909931	0.861223042011261	4.276566505432129	-0.22220388054847717
36	-15.941555354877266	-23.081473915926477	0.8391572833061218	4.17127799987793	-0.21103039383888245
37	-15.255442809120964	-22.86995956168849	0.8186426162719727	4.070448398590088	-0.20039448142051697
38	-14.744164000938627	-22.656122836405597	0.7987107634544373	3.9718217849731445	-0.19055667519569397
39	-13.830251671656544	-22.42981844756588	0.7802202701568604	3.8795106410980225	-0.18181483447551727
40	-15.279991312839034	-22.25107276919771	0.7629536986351013	3.792240619659424	-0.17337170243263245
41	-15.872203280767852	-22.095490586553076	0.7466509342193604	3.7079505920410156	-0.16536295413970947
42	-14.817053716549626	-21.922194470600612	0.7303565144538879	3.6272969245910645	-0.15826456248760223
43	-14.069658186214964	-21.739577347707925	0.7154774069786072	3.551346778869629	-0.15140920877456665
44	-15.865977061747882	-21.606086432117923	0.7009475231170654	3.477325677871704	-0.14481152594089508
45	-15.222976987827252	-21.46423955557813	0.6871196627616882	3.40613055229187	-0.13921132683753967
46	-14.828501106303488	-21.319984371898247	0.6742739677429199	3.3377273082733154	-0.1338222324848175
47	-15.121648483727595	-21.18810488491589	0.6614431142807007	3.270606517791748	-0.12846073508262634
48	-14.180846889584455	-21.042120343346486	0.6489076018333435	3.205724000930786	-0.12338528782129288
49	-13.257685364525383	-20.883254323370547	0.6369548439979553	3.143033504486084	-0.11882468312978745
50	-13.888180814711816	-20.743352853197372	0.6252762079238892	3.0828335285186768	-0.11458383500576019
51	-13.788933896812965	-20.606991697189834	0.6140872836112976	3.0243098735809326	-0.11059063673019409
52	-13.310624214974355	-20.466676937916457	0.6032571196556091	2.9677979946136475	-0.1070086807012558
53	-15.074973466721971	-20.36494668374298	0.5928539633750916	2.913383960723877	-0.10366863012313843
54	-13.8095339019632	-20.243550150747055	0.5828341245651245	2.8605103492736816	-0.10066304355859756
55	-14.618787932012507	-20.141281746770066	0.5730463266372681	2.8093206882476807	-0.09790831804275513
56	-14.475461910582094	-20.040106392552424	0.5635689496994019	2.7597434520721436	-0.09533650428056717
57	-14.912544907644369	-19.950149173518952	0.5543609857559204	2.7117087841033936	-0.09303636848926544
